id,NetworkID,InstalledDate,DeviceType,Make,Model,Software,IP,Hostname,Serial,MAC,FirstSeen,LastSeen,DeletedBy,Status
334857,1047, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.0.7,78M435_3560_X2,FDO1430X285,,9/10/2013,6/9/2014,NULL,Active
334869,1047, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.0.8,78M435_3560_X3,FDO1430X2C0,,9/10/2013,6/9/2014,NULL,Active
334890,1047, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.0.10,78M435_3560_X5,FDO1430X2ER,,9/10/2013,6/9/2014,NULL,Active
334881,1047, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.0.9,78M435_3560_X4,FDO1430X2EJ,,9/10/2013,6/9/2014,NULL,Active
334900,1047, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.0.11,78M435_3560_X6,FDO1430X2DW,,9/10/2013,6/9/2014,NULL,Active
326597,1047,4/6/2010,CiscoController,Cisco,AIR-WLC4404-100-K9,7.0.240.0,10.32.10.3,78M435_WLC1,FOC1349F077,,8/22/2013,6/9/2014,NULL,Active
326598,1047,4/6/2010,CiscoController,Cisco,AIR-WLC4402-50-K9,7.0.240.0,10.32.10.5,78M435_WLC2,FOC1351F00R,,8/22/2013,6/9/2014,NULL,Active
334913,1047, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.0.12,78M435_3560_X7,FDO1430X2CT,,9/10/2013,6/9/2014,NULL,Active
334930,1047, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.0.14,78M435_3560_X9,FDO1430X2D5,,9/10/2013,6/9/2014,NULL,Active
334944,1047, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.0.15,78M435_3560_X10,FDO1430X2EP,,9/10/2013,6/9/2014,NULL,Active
334958,1047, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.0.16,78M435_3560_X11,FDO1430X287,,9/10/2013,6/9/2014,NULL,Active
334968,1047, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.0.17,78M435_3560PWR_X12,FDO1431X1J9,,9/10/2013,6/9/2014,NULL,Active
334978,1047,4/6/2010,instructional switch,Cisco,WS-C3560-24PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.0.18,78M435_3560PWR_X13,FDO1352Y0W8,,9/10/2013,6/9/2014,NULL,Active
334989,1047,4/6/2010,instructional switch,Cisco,WS-C3560-24PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.0.19,78M435_3560PWR_X14,FDO1349X2EZ,,9/10/2013,6/9/2014,NULL,Active
334998,1047,4/6/2010,instructional switch,Cisco,WS-C3560-24PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.0.20,78M435_3560PWR_X15,FDO1349X2F0,,9/10/2013,6/9/2014,NULL,Active
335014,1047,4/6/2010,instructional switch,Cisco,WS-C3560-24PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.0.22,78M435_3560PWR_X17,FDO1350X14Q,,9/10/2013,6/9/2014,NULL,Active
335025,1047,4/6/2010,instructional switch,Cisco,WS-C3560-24PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.0.23,78M435_3560PWR_X18,FDO1352Y0X8,,9/10/2013,6/9/2014,NULL,Active
335035,1047, ,instructional switch,Cisco,WS-C3560-24TS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.0.24,78M435_Lab360_3560_X19,FDO1306Y4KA,,9/10/2013,6/9/2014,NULL,Active
279737,1048, ,router,Cisco,CISCO3845,c3845-entservicesk9-mz.124-2.T5.bin,10.32.31.129,78M439R1_3845_EVPL,FTX1124A3ES,,3/13/2012,6/9/2014,NULL,Active
279749,1048, ,firewall,Cisco,PIX-525-SW-UR,6.3(5),10.32.31.254,78M439PIX,907320662,,3/13/2012,6/9/2014,NULL,Active
279506,1048,1/24/2003,instructional switch,Cisco,WS-C6506,s3223-entservicesk9_wan-mz.122-18.SXF8.bin,10.32.16.6,78M439_6500_X1,TBM06112175,,3/13/2012,6/9/2014,NULL,Active
323395,1048,11/25/2009,CiscoController,Cisco,AIR-WLC4402-50-K9,7.0.240.0,10.32.26.3,78M439_WLC1,FOC1337F0FT,,7/21/2013,6/9/2014,NULL,Active
294438,1048,5/16/2012,Content Engine,Cisco,WAE-674-K9,ce674-5.5.11.2,10.32.16.110,78M439-CE1,KQ42RY8,,5/14/2012,6/9/2014,NULL,Active
334007,1048,11/25/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.16.7,78M439_3560_X2,FDO1334Y333,,9/10/2013,6/9/2014,NULL,Active
334021,1048,11/25/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.16.8,78M439_3560_X3,FDO1334Y356,,9/10/2013,6/9/2014,NULL,Active
334047,1048, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.32.16.10,78M439_3560PWR_X5,FDO1536R0AE,,9/10/2013,6/9/2014,NULL,Active
334033,1048, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.32.16.9,78M439_3560PWR_X4,FDO1530V0QL,,9/10/2013,6/9/2014,NULL,Active
346288,1048, ,Procon Server,IBM,8840-11U,na,10.32.16.100,78M439S001,KPRKAV3,,5/13/2014,6/9/2014,NULL,Active
334366,1049, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.22,78M440_3560PWR_X17,FDO1426X1G0,,9/10/2013,6/9/2014,NULL,Active
334379,1049, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.23,78M440_3560PWR_X18,FDO1424X2NJ,,9/10/2013,6/9/2014,NULL,Active
334344,1049, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.20,78M440_3560PWR_X15,FDO1426X1CN,,9/10/2013,6/9/2014,NULL,Active
334354,1049, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.21,78M440_3560PWR_X16,FDO1426X1D7,,9/10/2013,6/9/2014,NULL,Active
334411,1049, ,instructional switch,Cisco,WS-C3560V2-24TS-S,c3560-ipbasek9-mz.122-50.SE1.bin,10.32.32.28,78M440_Lab340_3560_X23,FDO1438Y0JE,,9/10/2013,6/9/2014,NULL,Active
334401,1049, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.27,78M440_3560PWR_X22,FDO1426X1D5,,9/10/2013,6/9/2014,NULL,Active
334389,1049, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.24,78M440_3560PWR_X19,FDO1426X1F5,,9/10/2013,6/9/2014,NULL,Active
334432,1049, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE1.bin,10.32.32.30,78M440_3560PWR_X25,FDO1526P2MC,,9/10/2013,6/9/2014,NULL,Active
334419,1049, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.29,78M440_3560_X24,FDO1518X2V2,,9/10/2013,6/9/2014,NULL,Active
334445,1049, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbasek9-mz.122-50.SE5.bin,10.32.32.31,78M440_3560_X26,FDO1519X3A7,,9/10/2013,6/9/2014,NULL,Active
334458,1049, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbasek9-mz.122-50.SE5.bin,10.32.32.32,78M440_3560_X27,FDO1526X09Q,,9/10/2013,6/9/2014,NULL,Active
334470,1049, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbasek9-mz.122-50.SE5.bin,10.32.32.33,78M440_3560_X28,FDO1526X0A6,,9/10/2013,6/9/2014,NULL,Active
334477,1049, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.34,78M440_3560_X29,FDO1641Y169,,9/10/2013,6/9/2014,NULL,Active
334488,1049, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.35,78M440_3560_X30,FDO1637Y4TD,,9/10/2013,6/9/2014,NULL,Active
334499,1049, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.36,78M440_3560PWR_X31,FDO1641Y0XR,,9/10/2013,6/9/2014,NULL,Active
282305,1049,6/3/2005,instructional switch,Cisco,WS-C6506,s3223-entservicesk9_wan-mz.122-18.SXF8.bin,10.32.32.6,78M440_6500_X1,SAL08154M37,,3/13/2012,6/9/2014,NULL,Active
282329,1049,8/2/2010,instructional switch,Cisco,WS-C3750G-12S-S,c3750-ipbase-mz.122-44.SE3.bin,10.32.32.7,78M440_375012G_X2,FDO1428Y067,,3/13/2012,6/9/2014,NULL,Active
318884,1049,12/22/2009,CiscoController,Cisco,AIR-WLC4404-100-K9,7.0.240.0,10.32.42.3,78M440_WLC1,FOC1328F0A5,,5/7/2013,6/9/2014,NULL,Active
318885,1049,12/22/2009,CiscoController,Cisco,AIR-WLC4402-25-K9,7.0.240.0,10.32.42.5,78M440_WLC2,FOC1327F0CD,,5/7/2013,6/9/2014,NULL,Active
334331,1049, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.19,78M440_3560PWR_X14,FDO1426X1FP,,9/10/2013,6/9/2014,NULL,Active
334315,1049, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.17,78M440_3560_X12,FDO1425Y03R,,9/10/2013,6/9/2014,NULL,Active
334275,1049, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.14,78M440_3560_X9,FDO1425X0VU,,9/10/2013,6/9/2014,NULL,Active
334264,1049, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.13,78M440_3560_X8,FDO1425X0WA,,9/10/2013,6/9/2014,NULL,Active
334286,1049, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.15,78M440_3560_X10,FDO1425X0WV,,9/10/2013,6/9/2014,NULL,Active
334302,1049, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.16,78M440_3560_X11,FDO1425X0X9,,9/10/2013,6/9/2014,NULL,Active
334251,1049, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.12,78M440_3560_X7,FDO1425X2E0,,9/10/2013,6/9/2014,NULL,Active
334240,1049, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.11,78M440_3560_X6,FDO1425X0XA,,9/10/2013,6/9/2014,NULL,Active
334224,1049, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.10,78M440_3560_X5,FDO1425X2E3,,9/10/2013,6/9/2014,NULL,Active
334210,1049, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.9,78M440_3560_X4,FDO1425Z1KQ,,9/10/2013,6/9/2014,NULL,Active
334196,1049, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.32.8,78M440_3560_X3,FDO1425Z1KD,,9/10/2013,6/9/2014,NULL,Active
282884,1049, ,IPDVSServer,IBM,7947AC1,na,10.239.160.6,78M440IPDVS1,KQPGXGT,,3/13/2012,6/9/2014,NULL,Active
282855,1049, ,firewall,Cisco,PIX-525-SW-UR,6.3(5),10.32.47.254,78M440PIX,908010201,,3/13/2012,6/9/2014,NULL,Active
282840,1049,8/2/2010,Content Engine,Cisco,WAE-674-K9,ce674-5.5.11.2,10.32.32.110,78M440-CE1,KQZBPHR,,3/13/2012,6/9/2014,NULL,Active
282846,1049,1/26/2010,Procon Server,IBM,7979-B1U,na,10.32.32.100,78M440S001,99MM977,,3/13/2012,6/9/2014,NULL,Active
282848,1049, ,router,Cisco,CISCO3845,c3845-entservicesk9-mz.124-2.T5.bin,10.32.47.129,78M440R1_3845_EVPL,FTX1105A1PX,,3/13/2012,6/9/2014,NULL,Active
282552,1049,8/2/2010,instructional switch,Cisco,WS-C3750G-12S-S,c3750-ipbase-mz.122-44.SE3.bin,10.32.32.18,78M440_375012G_X13,FDO1427Z0LY,,3/13/2012,6/9/2014,NULL,Active
304749,1050,8/23/2012,instructional switch,Cisco,WS-C3750G-12S-S,c3750-ipbase-mz.122-44.SE3.bin,10.100.96.7,78M442_375012G_X2,FDO1451Y0KE,,8/20/2012,6/9/2014,NULL,Active
341942,1050, ,instructional switch,Cisco,WS-C3560V2-48TS-E,c3560-ipservicesk9-mz.122-53.SE2.bin,10.239.167.251,78M442_3560_XR1,FDO1646X131,,12/8/2013,1/26/2014,NULL,Active
341848,1050, ,instructional switch,Cisco,WS-C3560V2-48TS-E,c3560-ipservicesk9-mz.122-53.SE2.bin,10.100.96.6,78M442_3560_XR1,FDO1646X131,,12/5/2013,6/9/2014,NULL,Active
341849,1050, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.100.96.9,78M442_3560_X4,FDO1709Y2AB,,12/5/2013,6/9/2014,NULL,Active
341850,1050, ,router,Cisco,CISCO2951/K9,c2951-universalk9-mz.SPA.151-2.T1.bin,10.100.111.129,78M442_2951_EVPL-VZ,FTX1739AMGN,,12/5/2013,6/9/2014,NULL,Active
341851,1050, ,firewall,Cisco,ASA5515,asa861-smp-k8.bin,10.100.111.254,78M442-ASA5515X,FCH17347JU1,,12/5/2013,6/9/2014,NULL,Active
306272,1050,9/20/2012,Procon Server,IBM,7945AC1,na,10.100.96.100,78M442S001,KQ1T96Z,,9/20/2012,6/9/2014,NULL,Active
333518,1050, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.100.96.8,78M442_3560_X3,FDO1627X1NQ,,9/10/2013,6/9/2014,NULL,Active
304906,1050,8/23/2012,CiscoController,Cisco,AIR-CT5508-K9,7.0.116.0,10.100.106.3,78M442_WLC1,FCW1618L0JL,,8/20/2012,6/9/2014,NULL,Active
326150,1050, ,Content Engine,Cisco,WAE-612-K9,ce612-5.5.27.2,10.100.96.110,78M442-CE1,KQGYYZ1,,8/19/2013,6/9/2014,NULL,Active
341543,1050, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.100.96.10,78M442_3560PWR_X5,FDO1626V19D,,12/1/2013,6/9/2014,NULL,Active
287389,1051,8/31/2010,instructional switch,Cisco,WS-C3750G-12S-S,c3750-ipbase-mz.122-44.SE3.bin,10.32.48.20,78M445_375012G_X15,FDO1427Z0KZ,,3/14/2012,6/9/2014,NULL,Active
287401,1051,12/8/2005,instructional switch,Cisco,WS-C3550-48-SMI,c3550-i9q3l2-mz.121-12c.EA1.bin,10.32.48.30,78M445_Lab99_3550_X25,CAT0921Z1KB,,3/14/2012,6/9/2014,NULL,Active
287402,1051, ,instructional switch,Cisco,WS-C3550-48-SMI,c3550-ipbase-mz.122-25.SEB4.bin,10.32.48.31,78M445_Lab99_3550_X26,CAT1003N364,,3/14/2012,6/9/2014,NULL,Active
287403,1051, ,instructional switch,Cisco,WS-C3524-XL-EN,c3500XL-c3h2s-mz.120-5.WC3b.bin,10.32.48.32,78M445_Lab98B_3550_X27,FAB0602Y0KQ,,3/14/2012,6/9/2014,NULL,Active
287404,1051, ,instructional switch,Cisco,WS-C3560-24TS-S,c3560-ipbase-mz.122-25.SEE3.bin,10.32.48.33,78M445_Lab98B_3560_X28,FDO1122Y0FL,,3/14/2012,6/9/2014,NULL,Active
287405,1051,8/31/2010,Content Engine,Cisco,WAE-674-K9,ce674-5.5.11.2,10.32.48.110,78M445-CE1,KQ2736W,,3/14/2012,6/9/2014,NULL,Active
287408,1051, ,firewall,Cisco,PIX-525-SW-UR,6.3(4),10.32.63.254,78M445PIX,809255937,,3/14/2012,6/9/2014,NULL,Active
336933,1051, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.48.29,78M445_3560_X24,FDO1430X2PR,,9/11/2013,6/9/2014,NULL,Active
336929,1051, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.48.28,78M445_3560_X23,FDO1430X2QR,,9/11/2013,6/9/2014,NULL,Active
336925,1051, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.48.27,78M445_3560PWR_X22,FDO1425X287,,9/11/2013,6/9/2014,NULL,Active
336868,1051,9/3/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.48.15,78M445_3560_X10,FDO1325Y0DC,,9/11/2013,6/9/2014,NULL,Active
336873,1051,9/3/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.48.16,78M445_3560_X11,FDO1325Y0DG,,9/11/2013,6/9/2014,NULL,Active
336880,1051,9/3/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.48.17,78M445_3560_X12,FDO1325X1JL,,9/11/2013,6/9/2014,NULL,Active
336863,1051,9/3/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.48.14,78M445_3560_X9,FDO1325X17U,,9/11/2013,6/9/2014,NULL,Active
336859,1051,9/3/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.48.13,78M445_3560_X8,FDO1325Y0CR,,9/11/2013,6/9/2014,NULL,Active
336853,1051,9/3/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.48.12,78M445_3560_X7,FDO1326X20X,,9/11/2013,6/9/2014,NULL,Active
336831,1051,9/3/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.48.9,78M445_3560_X4,FDO1325Y0D6,,9/11/2013,6/9/2014,NULL,Active
336849,1051,9/3/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.48.11,78M445_3560_X6,FDO1326X22F,,9/11/2013,6/9/2014,NULL,Active
336886,1051,9/3/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.48.18,78M445_3560_X13,FDO1325X1JF,,9/11/2013,6/9/2014,NULL,Active
336892,1051,9/3/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.48.19,78M445_3560_X14,FDO1325Y0DH,,9/11/2013,6/9/2014,NULL,Active
336898,1051, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.48.21,78M445_3560PWR_X16,FDO1425Z39N,,9/11/2013,6/9/2014,NULL,Active
336903,1051, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.48.22,78M445_3560PWR_X17,FDO1425X288,,9/11/2013,6/9/2014,NULL,Active
336921,1051, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.48.26,78M445_3560PWR_X21,FDO1425Z39M,,9/11/2013,6/9/2014,NULL,Active
336917,1051, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.48.25,78M445_3560PWR_X20,FDO1425Z39A,,9/11/2013,6/9/2014,NULL,Active
336908,1051, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.48.23,78M445_3560PWR_X18,FDO1425Z39L,,9/11/2013,6/9/2014,NULL,Active
336914,1051, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.48.24,78M445_3560PWR_X19,FDO1425X2D0,,9/11/2013,6/9/2014,NULL,Active
336840,1051,9/3/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.48.10,78M445_3560_X5,FDO1325Y0DJ,,9/11/2013,6/9/2014,NULL,Active
336823,1051,9/3/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.48.8,78M445_3560_X3,FDO1326X20W,,9/11/2013,6/9/2014,NULL,Active
336815,1051,9/3/2009,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.32.48.7,78M445_3560_X2,FDO1325Y0DF,,9/11/2013,6/9/2014,NULL,Active
346102,1051, ,Procon Server,IBM,8840-11U,na,10.32.48.100,78M445S001,KPTMDZ9,,5/1/2014,6/9/2014,NULL,Active
346129,1051, ,IPDVSServer,IBM,8840-11U,na,10.239.168.7,78M445IPDVS2,KPWWYM2,,5/4/2014,6/9/2014,NULL,Active
339137,1051,9/3/2009,CiscoController,Cisco,AIR-WLC4404-100-K9,7.0.240.0,10.32.58.3,78M445_WLC1,FOC1328F09U,,10/10/2013,6/9/2014,NULL,Active
339138,1051,9/3/2009,CiscoController,Cisco,AIR-WLC4402-25-K9,7.0.240.0,10.32.58.5,78M445_WLC2,FOC1327F0FX,,10/10/2013,6/9/2014,NULL,Active
300745,1051, ,IPDVSServer,IBM,8840-11U,na,10.239.168.6,78M445IPDVS1,KPTGAF0,,7/12/2012,6/9/2014,NULL,Active
338084,1051, ,instructional switch,Cisco,WS-C6506,s3223-entservicesk9_wan-mz.122-18.SXF8.bin,10.32.48.6,78M445_6500_X1,TBA04300278,,9/19/2013,6/9/2014,NULL,Active
323431,1051, ,router,Cisco,CISCO3845,c3845-entbasek9-mz.124-20.T2.bin,10.32.63.129,78M445R1_3845_EVPL,FTX1435AHMP,,7/21/2013,6/9/2014,NULL,Active
323487,1052,3/9/2010,CiscoController,Cisco,AIR-WLC4404-100-K9,7.0.240.0,10.6.250.3,78M448_WLC1,FOC1350F01A,,7/21/2013,6/9/2014,NULL,Active
321614,1052, ,router,Cisco,CISCO3845,c3845-entbasek9-mz.124-20.T2.bin,10.6.255.129,78M448R1_3845_EVPL,FTX1105A1QR,,6/23/2013,6/9/2014,NULL,Active
295527,1052, ,instructional switch,Cisco,WS-C3750-48TS-E,c3750-ipservices-mz.122-35.SE5.bin,10.6.240.12,78M448_3750_X7,FDO1250X33Y,,5/24/2012,6/9/2014,NULL,Active
295530,1052, ,IPDVSServer,IBM,7377AC1,na,10.239.172.6,78M448IPDVS1,KQ19RWP,,5/24/2012,6/9/2014,NULL,Active
327363,1052, ,Procon Server,IBM,8840-11U,na,10.6.240.100,78M448S001,KPTMDT7,,9/3/2013,6/9/2014,NULL,Active
334495,1052, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.6.240.9,78M448_3560PWR_X4,FDO1431X1R6,,9/10/2013,6/9/2014,NULL,Active
334487,1052,3/9/2010,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.6.240.8,78M448_3560_X3,FDO1349X1HU,,9/10/2013,6/9/2014,NULL,Active
334502,1052, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.6.240.10,78M448_3560PWR_X5,FDO1431X1J2,,9/10/2013,6/9/2014,NULL,Active
334511,1052, ,instructional switch,Cisco,WS-C3560V2-24PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.6.240.11,78M448_3560PWR_X6,FDO1431X1QS,,9/10/2013,6/9/2014,NULL,Active
334476,1052,3/9/2010,instructional switch,Cisco,WS-C3560-48PS-S,c3560-ipbase-mz.122-44.SE3.bin,10.6.240.7,78M448_3560_X2,FDO1350Y13S,,9/10/2013,6/9/2014,NULL,Active
341367,1052, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.6.240.13,78M448_3560_X8,FDO1727Y1MJ,,11/26/2013,6/9/2014,NULL,Active
317069,1052,3/9/2010,Content Engine,Cisco,WAE-612-K9,ce612-5.5.11.2,10.6.240.110,78M448-CE1,KQLLYWK,,4/7/2013,6/9/2014,NULL,Active
283555,1052,8/28/2002,instructional switch,Cisco,WS-C6506,s3223-entservicesk9_wan-mz.122-18.SXF8.bin,10.6.240.6,78M448_6500_X1,TBM06056748,,3/13/2012,6/9/2014,NULL,Active
283813,1052,2/23/2010,firewall,Cisco,ASA5510-SEC-BUN-K9,asa724-k8.bin,10.6.255.254,78M448-ASA,JMX1353L00B,,3/13/2012,6/9/2014,NULL,Active
302473,1053,5/22/2012,router,Cisco,CISCO2951/K9,c2951-universalk9-mz.SPA.151-2.T1.bin,10.32.95.129,78M450R1_2951_EVPL,FTX1409AH5P,,7/29/2012,6/9/2014,NULL,Active
279282,1053, ,firewall,Cisco,PIX-525-SW-UR,6.3(4),10.32.95.254,78M450PIX,809164051,,3/13/2012,6/9/2014,NULL,Active
279272,1053,11/27/2007,Procon Server,IBM,7979-21U,na,10.32.80.100,78M450S001,99N9132,,3/13/2012,6/9/2014,NULL,Active
333722,1053, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE1.bin,10.32.80.11,78M450_3560PWR_X6,FDO1515R1CS,,9/10/2013,6/9/2014,NULL,Active
333727,1053, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.32.80.12,78M450_3560PWR_X7,FDO1534K1M1,,9/10/2013,6/9/2014,NULL,Active
333713,1053, ,instructional switch,Cisco,WS-C3560X-24P-S,c3560e-universalk9-mz.122-55.SE3.bin,10.32.80.10,78M450_3560PWR_X5,FDO1534P1PK,,9/10/2013,6/9/2014,NULL,Active
333735,1053, ,instructional switch,Cisco,WS-C3560-48TS-S,c3560-ipbase-mz.122-35.SE5.bin,10.32.80.14,78M450_3560_X9,FDO1346Y17T,,9/10/2013,6/9/2014,NULL,Active
333705,1053, ,instructional switch,Cisco,WS-C3560V2-48PS-S,c3560-ipbase-mz.122-53.SE2.bin,10.32.80.9,78M450_3560_X4,FDO1419X1FB,,9/10/2013,6/9/2014,NULL,Active
